,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
245,0.004936239214197219,PC9.DS8,0.0013,0.0060999999999999995,0.031,0.034,0.0297,0.0279
246,0.00857766996900158,PC9.DS8,0.0013,0.0063,0.031,0.034,0.0297,0.027700000000000002
247,0.015579801831756338,PC9.DS8,0.0013,0.0065,0.031,0.034,0.0297,0.027500000000000004
248,0.0067706092073444605,PC9.DS8,0.0013,0.006699999999999999,0.031,0.034,0.0297,0.027300000000000005
249,0.003739135317934986,PC9.DS8,0.0013,0.0069,0.031,0.034,0.0297,0.027100000000000003
250,0.03720752604570943,PC9.DS8,0.0013,0.0070999999999999995,0.031,0.034,0.0297,0.026900000000000004
251,0.0007926395504217245,PC9.DS8,0.0013,0.0073,0.031,0.034,0.0297,0.0267
252,0.022999248417102113,PC9.DS8,0.0013,0.0075,0.031,0.034,0.0297,0.026500000000000003
253,0.00036519717731187855,PC9.DS8,0.0015,0.0055,0.031,0.034,0.0295,0.028500000000000004
254,0.015607685433713847,PC9.DS8,0.0015,0.005699999999999999,0.031,0.034,0.0295,0.028300000000000002
255,0.0004744112760082686,PC9.DS8,0.0015,0.0059,0.031,0.034,0.0295,0.028100000000000003
256,5.873916497714623e-05,PC9.DS8,0.0015,0.0060999999999999995,0.031,0.034,0.0295,0.0279
257,5.072244018733491e-05,PC9.DS8,0.0015,0.0063,0.031,0.034,0.0295,0.027700000000000002
258,0.003181461908567051,PC9.DS8,0.0015,0.0065,0.031,0.034,0.0295,0.027500000000000004
259,1.4419280513652037e-06,PC9.DS8,0.0015,0.006699999999999999,0.031,0.034,0.0295,0.027300000000000005
260,6.589410938261064e-05,PC9.DS8,0.0015,0.0069,0.031,0.034,0.0295,0.027100000000000003
261,0.0024324223493879652,PC9.DS8,0.0015,0.0070999999999999995,0.031,0.034,0.0295,0.026900000000000004
262,7.337172816129837e-05,PC9.DS8,0.0015,0.0073,0.031,0.034,0.0295,0.0267
263,2.1524709853989424e-05,PC9.DS8,0.0015,0.0075,0.031,0.034,0.0295,0.026500000000000003
264,2.2242676497093812e-05,PC9.DS8,0.0005,0.0055,0.031,0.035,0.0305,0.029500000000000005
265,5.432724724270854e-06,PC9.DS8,0.0005,0.005699999999999999,0.031,0.035,0.0305,0.029300000000000003
266,0.0008653642575491675,PC9.DS8,0.0005,0.0059,0.031,0.035,0.0305,0.029100000000000004
267,0.0014339308874994404,PC9.DS8,0.0005,0.0060999999999999995,0.031,0.035,0.0305,0.028900000000000002
