,p-value,cell.line,DIP1,DIP2,div1,div2,dth1,dth2
198,3.4126407007506804e-05,PC9.DS8,0.0005,0.0055,0.036,0.039,0.0355,0.0335
199,0.011413741219773151,PC9.DS8,0.0005,0.005699999999999999,0.036,0.039,0.0355,0.0333
200,0.00884791730665033,PC9.DS8,0.0005,0.0059,0.036,0.039,0.0355,0.0331
201,0.02653636529630965,PC9.DS8,0.0005,0.0060999999999999995,0.036,0.039,0.0355,0.0329
202,0.0020221884258711026,PC9.DS8,0.0005,0.0063,0.036,0.039,0.0355,0.0327
203,0.0023508505427737325,PC9.DS8,0.0005,0.0065,0.036,0.039,0.0355,0.0325
204,0.0026171504391553557,PC9.DS8,0.0005,0.006699999999999999,0.036,0.039,0.0355,0.0323
205,0.006485749056933738,PC9.DS8,0.0005,0.0069,0.036,0.039,0.0355,0.032100000000000004
206,0.006542965564046535,PC9.DS8,0.0005,0.0070999999999999995,0.036,0.039,0.0355,0.0319
207,0.003969027935536892,PC9.DS8,0.0005,0.0073,0.036,0.039,0.0355,0.0317
208,0.000765822670977085,PC9.DS8,0.0005,0.0075,0.036,0.039,0.0355,0.0315
209,0.0015221045587444518,PC9.DS8,0.0007,0.0055,0.036,0.039,0.0353,0.0335
210,0.00012773073429377536,PC9.DS8,0.0007,0.005699999999999999,0.036,0.039,0.0353,0.0333
211,0.002017163271509574,PC9.DS8,0.0007,0.0059,0.036,0.039,0.0353,0.0331
212,0.009389610312129355,PC9.DS8,0.0007,0.0060999999999999995,0.036,0.039,0.0353,0.0329
213,6.63326142504875e-05,PC9.DS8,0.0007,0.0063,0.036,0.039,0.0353,0.0327
214,0.026441227744900236,PC9.DS8,0.0007,0.0065,0.036,0.039,0.0353,0.0325
215,0.0003896081783560429,PC9.DS8,0.0007,0.006699999999999999,0.036,0.039,0.0353,0.0323
216,0.000539524492074879,PC9.DS8,0.0007,0.0069,0.036,0.039,0.0353,0.032100000000000004
217,0.002254008603568237,PC9.DS8,0.0007,0.0070999999999999995,0.036,0.039,0.0353,0.0319
218,0.00015815803153190552,PC9.DS8,0.0007,0.0073,0.036,0.039,0.0353,0.0317
219,0.0006674023940809605,PC9.DS8,0.0007,0.0075,0.036,0.039,0.0353,0.0315
220,0.012779505291788801,PC9.DS8,0.0009,0.0055,0.036,0.039,0.0351,0.0335
221,0.0025312408161481804,PC9.DS8,0.0009,0.005699999999999999,0.036,0.039,0.0351,0.0333
222,0.00043968471288165727,PC9.DS8,0.0009,0.0059,0.036,0.039,0.0351,0.0331
223,0.0010891186176680988,PC9.DS8,0.0009,0.0060999999999999995,0.036,0.039,0.0351,0.0329
224,0.0015104515713108195,PC9.DS8,0.0009,0.0063,0.036,0.039,0.0351,0.0327
225,4.965402378249003e-05,PC9.DS8,0.0009,0.0065,0.036,0.039,0.0351,0.0325
226,0.01649723234073199,PC9.DS8,0.0009,0.006699999999999999,0.036,0.039,0.0351,0.0323
227,0.19890507825637907,PC9.DS8,0.0009,0.0069,0.036,0.039,0.0351,0.032100000000000004
228,0.18098485008539542,PC9.DS8,0.0009,0.0070999999999999995,0.036,0.039,0.0351,0.0319
229,0.0003772359972906525,PC9.DS8,0.0009,0.0073,0.036,0.039,0.0351,0.0317
230,7.197356363254765e-05,PC9.DS8,0.0009,0.0075,0.036,0.039,0.0351,0.0315
231,0.001102919833456922,PC9.DS8,0.0011,0.0055,0.036,0.039,0.0349,0.0335
232,0.055730006934749346,PC9.DS8,0.0011,0.005699999999999999,0.036,0.039,0.0349,0.0333
233,0.011450713925203719,PC9.DS8,0.0011,0.0059,0.036,0.039,0.0349,0.0331
234,0.017103833219174473,PC9.DS8,0.0011,0.0060999999999999995,0.036,0.039,0.0349,0.0329
235,0.09279244536937453,PC9.DS8,0.0011,0.0063,0.036,0.039,0.0349,0.0327
236,0.039004129700142644,PC9.DS8,0.0011,0.0065,0.036,0.039,0.0349,0.0325
237,0.1545085777367317,PC9.DS8,0.0011,0.006699999999999999,0.036,0.039,0.0349,0.0323
238,0.034132091900527316,PC9.DS8,0.0011,0.0069,0.036,0.039,0.0349,0.032100000000000004
239,0.03376575494309405,PC9.DS8,0.0011,0.0070999999999999995,0.036,0.039,0.0349,0.0319
240,0.047453753699368634,PC9.DS8,0.0011,0.0073,0.036,0.039,0.0349,0.0317
241,0.0005991280673704567,PC9.DS8,0.0011,0.0075,0.036,0.039,0.0349,0.0315
242,0.002617799827531344,PC9.DS8,0.0013,0.0055,0.036,0.039,0.034699999999999995,0.0335
243,0.03883165120184057,PC9.DS8,0.0013,0.005699999999999999,0.036,0.039,0.034699999999999995,0.0333
244,0.0888710657890238,PC9.DS8,0.0013,0.0059,0.036,0.039,0.034699999999999995,0.0331
