,p-value,cell.line,DIP Rate,Division Rate,Death Rate,param.pair,Cell Line
1850,0.0006107510227801212,not.assigned,0.0005,0.026,0.0255,1850,not.assigned
1851,8.4008633585355e-06,not.assigned,0.0005,0.026,0.0255,1851,not.assigned
1852,0.0004924308288898179,not.assigned,0.0005,0.026,0.0255,1852,not.assigned
1853,0.00394935381646866,not.assigned,0.0005,0.026,0.0255,1853,not.assigned
1854,0.04253924910126809,not.assigned,0.0005,0.026,0.0255,1854,not.assigned
1855,0.0006910406228029922,not.assigned,0.0005,0.026,0.0255,1855,not.assigned
1856,0.00010050242124087379,not.assigned,0.0005,0.026,0.0255,1856,not.assigned
1857,0.003208730977735859,not.assigned,0.0005,0.026,0.0255,1857,not.assigned
1858,0.0017010443237224161,not.assigned,0.0005,0.026,0.0255,1858,not.assigned
1859,3.934450535374961e-05,not.assigned,0.0007,0.026,0.0253,1859,not.assigned
1860,0.010311988542354688,not.assigned,0.0007,0.026,0.0253,1860,not.assigned
1861,0.0019607945695719648,not.assigned,0.0007,0.026,0.0253,1861,not.assigned
1862,0.007922371555696178,not.assigned,0.0007,0.026,0.0253,1862,not.assigned
1863,0.0006173472795114331,not.assigned,0.0007,0.026,0.0253,1863,not.assigned
1864,0.05404290904794279,not.assigned,0.0007,0.026,0.0253,1864,not.assigned
1865,0.00267954321184862,not.assigned,0.0007,0.026,0.0253,1865,not.assigned
1866,0.06641736009538671,not.assigned,0.0007,0.026,0.0253,1866,not.assigned
1867,0.0025923011567377616,not.assigned,0.0007,0.026,0.0253,1867,not.assigned
1868,0.00237103846115416,not.assigned,0.0007,0.026,0.0253,1868,not.assigned
1869,0.0006127443652993644,not.assigned,0.0007,0.026,0.0253,1869,not.assigned
1870,0.0012953666055711324,not.assigned,0.0009,0.026,0.025099999999999997,1870,not.assigned
1871,0.003422209885923692,not.assigned,0.0009,0.026,0.025099999999999997,1871,not.assigned
1872,0.0010891186176680988,not.assigned,0.0009,0.026,0.025099999999999997,1872,not.assigned
1873,0.028445314008660794,not.assigned,0.0009,0.026,0.025099999999999997,1873,not.assigned
1874,0.0013196143387557426,not.assigned,0.0009,0.026,0.025099999999999997,1874,not.assigned
1875,0.004379504432546173,not.assigned,0.0009,0.026,0.025099999999999997,1875,not.assigned
1876,0.0003274580477989156,not.assigned,0.0009,0.026,0.025099999999999997,1876,not.assigned
1877,0.0008721831098695779,not.assigned,0.0009,0.026,0.025099999999999997,1877,not.assigned
1878,0.013582572010991174,not.assigned,0.0009,0.026,0.025099999999999997,1878,not.assigned
1879,0.020007501377620644,not.assigned,0.0009,0.026,0.025099999999999997,1879,not.assigned
1880,0.003988725701679903,not.assigned,0.0009,0.026,0.025099999999999997,1880,not.assigned
1881,0.0036848793861120758,not.assigned,0.0011,0.026,0.0249,1881,not.assigned
1882,0.0164168054350863,not.assigned,0.0011,0.026,0.0249,1882,not.assigned
1883,0.0010952715531716375,not.assigned,0.0011,0.026,0.0249,1883,not.assigned
1884,0.09589384550952428,not.assigned,0.0011,0.026,0.0249,1884,not.assigned
1885,0.0022610215797436235,not.assigned,0.0011,0.026,0.0249,1885,not.assigned
1886,0.05411071658297246,not.assigned,0.0011,0.026,0.0249,1886,not.assigned
1887,0.02686763692234752,not.assigned,0.0011,0.026,0.0249,1887,not.assigned
1888,0.00209918856014919,not.assigned,0.0011,0.026,0.0249,1888,not.assigned
1889,0.05299451244463439,not.assigned,0.0011,0.026,0.0249,1889,not.assigned
1890,0.01097715051280303,not.assigned,0.0011,0.026,0.0249,1890,not.assigned
1891,0.005912588987111616,not.assigned,0.0011,0.026,0.0249,1891,not.assigned
1892,0.0007667493905230439,not.assigned,0.0013,0.026,0.0247,1892,not.assigned
1893,0.0001282897529138933,not.assigned,0.0013,0.026,0.0247,1893,not.assigned
1894,0.0030631424289028894,not.assigned,0.0013,0.026,0.0247,1894,not.assigned
1895,0.007968647449231517,not.assigned,0.0013,0.026,0.0247,1895,not.assigned
1896,0.012623248880158448,not.assigned,0.0013,0.026,0.0247,1896,not.assigned
1897,0.0067706092073444605,not.assigned,0.0013,0.026,0.0247,1897,not.assigned
1898,0.013582572010991174,not.assigned,0.0013,0.026,0.0247,1898,not.assigned
1899,0.0029910388281599296,not.assigned,0.0013,0.026,0.0247,1899,not.assigned
1900,9.68774101182147e-06,not.assigned,0.0013,0.026,0.0247,1900,not.assigned
1901,0.00027792454090337377,not.assigned,0.0013,0.026,0.0247,1901,not.assigned
1902,0.003114423714243686,not.assigned,0.0013,0.026,0.0247,1902,not.assigned
1903,0.0017968254899493013,not.assigned,0.0015,0.026,0.024499999999999997,1903,not.assigned
1904,0.00042493407707960645,not.assigned,0.0015,0.026,0.024499999999999997,1904,not.assigned
1905,0.001845278544277725,not.assigned,0.0015,0.026,0.024499999999999997,1905,not.assigned
1906,0.0002813440314636185,not.assigned,0.0015,0.026,0.024499999999999997,1906,not.assigned
1907,9.808024433538843e-06,not.assigned,0.0015,0.026,0.024499999999999997,1907,not.assigned
1908,0.006090779843872033,not.assigned,0.0015,0.026,0.024499999999999997,1908,not.assigned
1909,9.097259851319687e-05,not.assigned,0.0015,0.026,0.024499999999999997,1909,not.assigned
1910,0.0008163173400684555,not.assigned,0.0015,0.026,0.024499999999999997,1910,not.assigned
1911,0.0050907592765060935,not.assigned,0.0015,0.026,0.024499999999999997,1911,not.assigned
1912,0.0006797150171964663,not.assigned,0.0015,0.026,0.024499999999999997,1912,not.assigned
1913,0.00016504508662683773,not.assigned,0.0015,0.026,0.024499999999999997,1913,not.assigned
1914,0.0002257787480417259,not.assigned,0.0005,0.026,0.0255,1914,not.assigned
1915,0.005200680190027829,not.assigned,0.0005,0.026,0.0255,1915,not.assigned
1916,4.647609758439934e-05,not.assigned,0.0005,0.026,0.0255,1916,not.assigned
1917,0.001803172483902576,not.assigned,0.0005,0.026,0.0255,1917,not.assigned
1918,0.0013000393835288437,not.assigned,0.0005,0.026,0.0255,1918,not.assigned
1919,0.0005383931272588249,not.assigned,0.0005,0.026,0.0255,1919,not.assigned
1920,0.000872034023878584,not.assigned,0.0005,0.026,0.0255,1920,not.assigned
1921,0.0006850585815930243,not.assigned,0.0005,0.026,0.0255,1921,not.assigned
1922,0.0015263666544420517,not.assigned,0.0005,0.026,0.0255,1922,not.assigned
1923,0.011558712864428528,not.assigned,0.0005,0.026,0.0255,1923,not.assigned
1924,0.009135434533694538,not.assigned,0.0005,0.026,0.0255,1924,not.assigned
1925,4.30350065846627e-05,not.assigned,0.0007,0.026,0.0253,1925,not.assigned
1926,3.2312176894928804e-05,not.assigned,0.0007,0.026,0.0253,1926,not.assigned
1927,0.004354330515992294,not.assigned,0.0007,0.026,0.0253,1927,not.assigned
1928,0.0004729863489833233,not.assigned,0.0007,0.026,0.0253,1928,not.assigned
1929,0.003230286027164721,not.assigned,0.0007,0.026,0.0253,1929,not.assigned
1930,0.006494939035921403,not.assigned,0.0007,0.026,0.0253,1930,not.assigned
1931,0.00018220406127856628,not.assigned,0.0007,0.026,0.0253,1931,not.assigned
1932,0.011743171764542268,not.assigned,0.0007,0.026,0.0253,1932,not.assigned
1933,0.006542965564046535,not.assigned,0.0007,0.026,0.0253,1933,not.assigned
1934,0.040799066662507495,not.assigned,0.0007,0.026,0.0253,1934,not.assigned
1935,0.000780058927889429,not.assigned,0.0007,0.026,0.0253,1935,not.assigned
1936,0.0033921880150862755,not.assigned,0.0009,0.026,0.025099999999999997,1936,not.assigned
1937,0.0012281082312056812,not.assigned,0.0009,0.026,0.025099999999999997,1937,not.assigned
1938,5.511248551953966e-05,not.assigned,0.0009,0.026,0.025099999999999997,1938,not.assigned
1939,0.03520075207633003,not.assigned,0.0009,0.026,0.025099999999999997,1939,not.assigned
1940,0.2086239225590075,PC9-DS8,0.0009,0.026,0.025099999999999997,1940,PC9-DS8.1
1941,0.007922371555696178,not.assigned,0.0009,0.026,0.025099999999999997,1941,not.assigned
1942,0.0010887253353529971,not.assigned,0.0009,0.026,0.025099999999999997,1942,not.assigned
1943,0.0012225373244711601,not.assigned,0.0009,0.026,0.025099999999999997,1943,not.assigned
1944,0.013394274751110834,not.assigned,0.0009,0.026,0.025099999999999997,1944,not.assigned
1945,0.011616366293061252,not.assigned,0.0009,0.026,0.025099999999999997,1945,not.assigned
1946,0.0020837882369150163,not.assigned,0.0009,0.026,0.025099999999999997,1946,not.assigned
1947,0.003011742753769158,not.assigned,0.0011,0.026,0.0249,1947,not.assigned
1948,0.025144823158257223,not.assigned,0.0011,0.026,0.0249,1948,not.assigned
1949,0.0025594562851608783,not.assigned,0.0011,0.026,0.0249,1949,not.assigned
1950,0.001522971380637539,not.assigned,0.0011,0.026,0.0249,1950,not.assigned
1951,0.024022395951293147,not.assigned,0.0011,0.026,0.0249,1951,not.assigned
1952,0.002802591630899826,not.assigned,0.0011,0.026,0.0249,1952,not.assigned
1953,4.193482552137876e-05,not.assigned,0.0011,0.026,0.0249,1953,not.assigned
1954,0.08818565065235659,not.assigned,0.0011,0.026,0.0249,1954,not.assigned
1955,0.0007868213902444508,not.assigned,0.0011,0.026,0.0249,1955,not.assigned
1956,0.030557191426874172,not.assigned,0.0011,0.026,0.0249,1956,not.assigned
1957,0.00861625161897588,not.assigned,0.0011,0.026,0.0249,1957,not.assigned
1958,0.0015859276513607615,not.assigned,0.0013,0.026,0.0247,1958,not.assigned
1959,0.0027618506750932722,not.assigned,0.0013,0.026,0.0247,1959,not.assigned
1960,0.00023547779510268242,not.assigned,0.0013,0.026,0.0247,1960,not.assigned
1961,0.06336844573352228,not.assigned,0.0013,0.026,0.0247,1961,not.assigned
1962,0.00344494117692689,not.assigned,0.0013,0.026,0.0247,1962,not.assigned
1963,0.026465562130570483,not.assigned,0.0013,0.026,0.0247,1963,not.assigned
1964,0.011728206398929051,not.assigned,0.0013,0.026,0.0247,1964,not.assigned
1965,0.010603668238772623,not.assigned,0.0013,0.026,0.0247,1965,not.assigned
1966,0.005961358745964645,not.assigned,0.0013,0.026,0.0247,1966,not.assigned
1967,0.013033757738960854,not.assigned,0.0013,0.026,0.0247,1967,not.assigned
1968,0.00025400221935535205,not.assigned,0.0013,0.026,0.0247,1968,not.assigned
1969,0.0002989340888944031,not.assigned,0.0015,0.026,0.024499999999999997,1969,not.assigned
1970,0.0004408695279705379,not.assigned,0.0015,0.026,0.024499999999999997,1970,not.assigned
1971,4.8843038990742736e-05,not.assigned,0.0015,0.026,0.024499999999999997,1971,not.assigned
1972,0.00026406730975755597,not.assigned,0.0015,0.026,0.024499999999999997,1972,not.assigned
1973,4.9434024866791255e-06,not.assigned,0.0015,0.026,0.024499999999999997,1973,not.assigned
1974,6.35851251622241e-05,not.assigned,0.0015,0.026,0.024499999999999997,1974,not.assigned
1975,0.0007966513814664549,not.assigned,0.0015,0.026,0.024499999999999997,1975,not.assigned
1976,3.5860996508154853e-06,not.assigned,0.0015,0.026,0.024499999999999997,1976,not.assigned
1977,0.0002405261708365884,not.assigned,0.0015,0.026,0.024499999999999997,1977,not.assigned
1978,4.947478412379028e-05,not.assigned,0.0015,0.026,0.024499999999999997,1978,not.assigned
1979,0.0001271600108903839,not.assigned,0.0015,0.026,0.024499999999999997,1979,not.assigned
1980,3.086597629912211e-05,not.assigned,0.0005,0.027,0.0265,1980,not.assigned
1981,0.0005790197893524676,not.assigned,0.0005,0.027,0.0265,1981,not.assigned
1982,1.7339239192997512e-05,not.assigned,0.0005,0.027,0.0265,1982,not.assigned
1983,0.0013529850434116687,not.assigned,0.0005,0.027,0.0265,1983,not.assigned
1984,0.0007006912806652043,not.assigned,0.0005,0.027,0.0265,1984,not.assigned
1985,0.00209918856014919,not.assigned,0.0005,0.027,0.0265,1985,not.assigned
1986,0.006219925416322313,not.assigned,0.0005,0.027,0.0265,1986,not.assigned
1987,1.493138959715929e-05,not.assigned,0.0005,0.027,0.0265,1987,not.assigned
1988,0.003560362205371697,not.assigned,0.0005,0.027,0.0265,1988,not.assigned
1989,0.0013437249109668815,not.assigned,0.0005,0.027,0.0265,1989,not.assigned
1990,0.0001655906463506543,not.assigned,0.0005,0.027,0.0265,1990,not.assigned
1991,0.00039869738859321977,not.assigned,0.0007,0.027,0.0263,1991,not.assigned
1992,0.0008585243779412207,not.assigned,0.0007,0.027,0.0263,1992,not.assigned
1993,0.020344360880804796,not.assigned,0.0007,0.027,0.0263,1993,not.assigned
1994,0.06266241631880318,not.assigned,0.0007,0.027,0.0263,1994,not.assigned
1995,4.208890922891953e-06,not.assigned,0.0007,0.027,0.0263,1995,not.assigned
1996,0.0009746540540802079,not.assigned,0.0007,0.027,0.0263,1996,not.assigned
1997,0.06421583532411833,not.assigned,0.0007,0.027,0.0263,1997,not.assigned
1998,0.0018932376722901802,not.assigned,0.0007,0.027,0.0263,1998,not.assigned
1999,2.528483226506688e-06,not.assigned,0.0007,0.027,0.0263,1999,not.assigned
2000,0.0010477331873493892,not.assigned,0.0007,0.027,0.0263,2000,not.assigned
2001,0.03348205819442789,not.assigned,0.0007,0.027,0.0263,2001,not.assigned
2002,0.00038115272208660866,not.assigned,0.0009,0.027,0.026099999999999998,2002,not.assigned
2003,0.032945705165850755,not.assigned,0.0009,0.027,0.026099999999999998,2003,not.assigned
2004,0.007709684151399435,not.assigned,0.0009,0.027,0.026099999999999998,2004,not.assigned
2005,0.009033594899191168,not.assigned,0.0009,0.027,0.026099999999999998,2005,not.assigned
2006,0.007929527216339802,not.assigned,0.0009,0.027,0.026099999999999998,2006,not.assigned
2007,0.017103833219174473,not.assigned,0.0009,0.027,0.026099999999999998,2007,not.assigned
2008,0.2492539061753135,PC9-DS8,0.0009,0.027,0.026099999999999998,2008,PC9-DS8.1
2009,0.003803169842167582,not.assigned,0.0009,0.027,0.026099999999999998,2009,not.assigned
2010,0.033832034565795574,not.assigned,0.0009,0.027,0.026099999999999998,2010,not.assigned
2011,0.01319999009510573,not.assigned,0.0009,0.027,0.026099999999999998,2011,not.assigned
2012,0.0001560163136450917,not.assigned,0.0009,0.027,0.026099999999999998,2012,not.assigned
2013,0.003219563923456761,not.assigned,0.0011,0.027,0.0259,2013,not.assigned
2014,0.014563200295412644,not.assigned,0.0011,0.027,0.0259,2014,not.assigned
2015,0.018936889105274492,not.assigned,0.0011,0.027,0.0259,2015,not.assigned
2016,0.05232313917878864,not.assigned,0.0011,0.027,0.0259,2016,not.assigned
2017,0.021592941878718075,not.assigned,0.0011,0.027,0.0259,2017,not.assigned
2018,0.0006910406228029922,not.assigned,0.0011,0.027,0.0259,2018,not.assigned
2019,0.004818424752936125,not.assigned,0.0011,0.027,0.0259,2019,not.assigned
2020,0.0009623076584608575,not.assigned,0.0011,0.027,0.0259,2020,not.assigned
2021,0.0062460527640272765,not.assigned,0.0011,0.027,0.0259,2021,not.assigned
2022,0.014676351225782107,not.assigned,0.0011,0.027,0.0259,2022,not.assigned
2023,0.007083023710670673,not.assigned,0.0011,0.027,0.0259,2023,not.assigned
2024,0.0005502089930228434,not.assigned,0.0013,0.027,0.0257,2024,not.assigned
2025,0.011612430103096844,not.assigned,0.0013,0.027,0.0257,2025,not.assigned
2026,0.0006933976898232562,not.assigned,0.0013,0.027,0.0257,2026,not.assigned
2027,0.018231498493715765,not.assigned,0.0013,0.027,0.0257,2027,not.assigned
2028,0.015533095509001565,not.assigned,0.0013,0.027,0.0257,2028,not.assigned
2029,0.00044881316094241364,not.assigned,0.0013,0.027,0.0257,2029,not.assigned
2030,0.007968647449231552,not.assigned,0.0013,0.027,0.0257,2030,not.assigned
2031,0.00768062244575439,not.assigned,0.0013,0.027,0.0257,2031,not.assigned
2032,0.028948119498119772,not.assigned,0.0013,0.027,0.0257,2032,not.assigned
2033,0.0024490323287908074,not.assigned,0.0013,0.027,0.0257,2033,not.assigned
2034,0.0014308803137283834,not.assigned,0.0013,0.027,0.0257,2034,not.assigned
2035,0.005640738976926461,not.assigned,0.0015,0.027,0.0255,2035,not.assigned
2036,0.003122464637594326,not.assigned,0.0015,0.027,0.0255,2036,not.assigned
2037,2.1997602370997795e-05,not.assigned,0.0015,0.027,0.0255,2037,not.assigned
2038,0.00045016725924099793,not.assigned,0.0015,0.027,0.0255,2038,not.assigned
2039,0.003739135317934986,not.assigned,0.0015,0.027,0.0255,2039,not.assigned
2040,2.9704542916998666e-05,not.assigned,0.0015,0.027,0.0255,2040,not.assigned
2041,0.00012934286095295347,not.assigned,0.0015,0.027,0.0255,2041,not.assigned
2042,0.0006401701400610975,not.assigned,0.0015,0.027,0.0255,2042,not.assigned
2043,0.0030314417162894546,not.assigned,0.0015,0.027,0.0255,2043,not.assigned
2044,0.008202381416987977,not.assigned,0.0015,0.027,0.0255,2044,not.assigned
2045,0.0006078264401404355,not.assigned,0.0015,0.027,0.0255,2045,not.assigned
2046,0.006352783609772262,not.assigned,0.0005,0.027,0.0265,2046,not.assigned
2047,3.1267131303443064e-05,not.assigned,0.0005,0.027,0.0265,2047,not.assigned
2048,0.0001358356753195511,not.assigned,0.0005,0.027,0.0265,2048,not.assigned
2049,0.004354330515992294,not.assigned,0.0005,0.027,0.0265,2049,not.assigned
2050,0.002111244816704221,not.assigned,0.0005,0.027,0.0265,2050,not.assigned
2051,0.0028342544738180725,not.assigned,0.0005,0.027,0.0265,2051,not.assigned
2052,0.0011012303631093689,not.assigned,0.0005,0.027,0.0265,2052,not.assigned
2053,0.0005100585986093638,not.assigned,0.0005,0.027,0.0265,2053,not.assigned
2054,0.0016981805208370383,not.assigned,0.0005,0.027,0.0265,2054,not.assigned
2055,1.0029059236193001e-05,not.assigned,0.0005,0.027,0.0265,2055,not.assigned
2056,0.007169421888119025,not.assigned,0.0005,0.027,0.0265,2056,not.assigned
2057,0.0010477331873493892,not.assigned,0.0007,0.027,0.0263,2057,not.assigned
2058,0.011331820248259343,not.assigned,0.0007,0.027,0.0263,2058,not.assigned
2059,0.018936889105274492,not.assigned,0.0007,0.027,0.0263,2059,not.assigned
2060,0.03582448537800435,not.assigned,0.0007,0.027,0.0263,2060,not.assigned
2061,0.0016195948915655395,not.assigned,0.0007,0.027,0.0263,2061,not.assigned
2062,0.00020934697979721538,not.assigned,0.0007,0.027,0.0263,2062,not.assigned
2063,0.027404727565468003,not.assigned,0.0007,0.027,0.0263,2063,not.assigned
2064,0.007169421888119025,not.assigned,0.0007,0.027,0.0263,2064,not.assigned
2065,0.006639992228300076,not.assigned,0.0007,0.027,0.0263,2065,not.assigned
2066,0.009551622797437783,not.assigned,0.0007,0.027,0.0263,2066,not.assigned
2067,0.00665988338254193,not.assigned,0.0007,0.027,0.0263,2067,not.assigned
2068,0.0011878787966994866,not.assigned,0.0009,0.027,0.026099999999999998,2068,not.assigned
2069,0.009315192195709034,not.assigned,0.0009,0.027,0.026099999999999998,2069,not.assigned
2070,0.0001217884893969204,not.assigned,0.0009,0.027,0.026099999999999998,2070,not.assigned
2071,0.02596164224141239,not.assigned,0.0009,0.027,0.026099999999999998,2071,not.assigned
2072,0.006429350144204583,not.assigned,0.0009,0.027,0.026099999999999998,2072,not.assigned
2073,0.015102029839682804,not.assigned,0.0009,0.027,0.026099999999999998,2073,not.assigned
2074,0.008942194227342994,not.assigned,0.0009,0.027,0.026099999999999998,2074,not.assigned
2075,0.13161946085368847,PC9-DS8,0.0009,0.027,0.026099999999999998,2075,PC9-DS8.1
2076,0.0005267948702488949,not.assigned,0.0009,0.027,0.026099999999999998,2076,not.assigned
2077,0.05538499260150194,not.assigned,0.0009,0.027,0.026099999999999998,2077,not.assigned
2078,0.00040838779368726605,not.assigned,0.0009,0.027,0.026099999999999998,2078,not.assigned
2079,0.004106861134988082,not.assigned,0.0011,0.027,0.0259,2079,not.assigned
2080,0.007581093809758006,not.assigned,0.0011,0.027,0.0259,2080,not.assigned
2081,0.015020557423451045,not.assigned,0.0011,0.027,0.0259,2081,not.assigned
2082,0.001663242939865995,not.assigned,0.0011,0.027,0.0259,2082,not.assigned
2083,0.042724242198235014,not.assigned,0.0011,0.027,0.0259,2083,not.assigned
2084,0.18163047953377937,PC9-DS8,0.0011,0.027,0.0259,2084,PC9-DS8.1
2085,0.011359246976421884,not.assigned,0.0011,0.027,0.0259,2085,not.assigned
2086,0.014936327085670418,not.assigned,0.0011,0.027,0.0259,2086,not.assigned
2087,0.006352783609772262,not.assigned,0.0011,0.027,0.0259,2087,not.assigned
2088,0.02122975427566897,not.assigned,0.0011,0.027,0.0259,2088,not.assigned
2089,0.061652169371845617,not.assigned,0.0011,0.027,0.0259,2089,not.assigned
2090,0.0007406898915579167,not.assigned,0.0013,0.027,0.0257,2090,not.assigned
2091,0.011482198009200514,not.assigned,0.0013,0.027,0.0257,2091,not.assigned
2092,0.0021486880765158164,not.assigned,0.0013,0.027,0.0257,2092,not.assigned
2093,0.0055802573854269195,not.assigned,0.0013,0.027,0.0257,2093,not.assigned
2094,0.0015526826127926845,not.assigned,0.0013,0.027,0.0257,2094,not.assigned
2095,0.004534985430192519,not.assigned,0.0013,0.027,0.0257,2095,not.assigned
2096,0.0014393254600341921,not.assigned,0.0013,0.027,0.0257,2096,not.assigned
2097,0.031191012584127823,not.assigned,0.0013,0.027,0.0257,2097,not.assigned
2098,0.0009669591542548687,not.assigned,0.0013,0.027,0.0257,2098,not.assigned
2099,0.00023179446974627607,not.assigned,0.0013,0.027,0.0257,2099,not.assigned
2100,0.030818306057680673,not.assigned,0.0013,0.027,0.0257,2100,not.assigned
2101,0.0004239264184644726,not.assigned,0.0015,0.027,0.0255,2101,not.assigned
2102,6.392933525797335e-05,not.assigned,0.0015,0.027,0.0255,2102,not.assigned
2103,0.000908096761585584,not.assigned,0.0015,0.027,0.0255,2103,not.assigned
2104,2.743040434906571e-05,not.assigned,0.0015,0.027,0.0255,2104,not.assigned
2105,0.000707338183988721,not.assigned,0.0015,0.027,0.0255,2105,not.assigned
2106,4.452550273540653e-07,not.assigned,0.0015,0.027,0.0255,2106,not.assigned
2107,0.0013975909454780446,not.assigned,0.0015,0.027,0.0255,2107,not.assigned
2108,1.4191732854898486e-07,not.assigned,0.0015,0.027,0.0255,2108,not.assigned
2109,0.0006034259109466202,not.assigned,0.0015,0.027,0.0255,2109,not.assigned
2110,5.5144799340437326e-05,not.assigned,0.0015,0.027,0.0255,2110,not.assigned
2111,0.0016833368086362943,not.assigned,0.0015,0.027,0.0255,2111,not.assigned
2112,0.006888329173499395,not.assigned,0.0005,0.027,0.0265,2112,not.assigned
2113,0.0013590436559589966,not.assigned,0.0005,0.027,0.0265,2113,not.assigned
2114,0.0007279734784130327,not.assigned,0.0005,0.027,0.0265,2114,not.assigned
2115,6.17263339162339e-06,not.assigned,0.0005,0.027,0.0265,2115,not.assigned
2116,0.001490978528243127,not.assigned,0.0005,0.027,0.0265,2116,not.assigned
2117,0.011855944988044391,not.assigned,0.0005,0.027,0.0265,2117,not.assigned
2118,0.0006840343153691937,not.assigned,0.0005,0.027,0.0265,2118,not.assigned
2119,0.0006173472795114331,not.assigned,0.0005,0.027,0.0265,2119,not.assigned
2120,5.834276587121103e-07,not.assigned,0.0005,0.027,0.0265,2120,not.assigned
2121,1.0823217291153632e-05,not.assigned,0.0005,0.027,0.0265,2121,not.assigned
2122,0.014105067506936634,not.assigned,0.0005,0.027,0.0265,2122,not.assigned
2123,0.0005343997334777998,not.assigned,0.0007,0.027,0.0263,2123,not.assigned
2124,0.0018882959598997759,not.assigned,0.0007,0.027,0.0263,2124,not.assigned
2125,1.823137754885494e-06,not.assigned,0.0007,0.027,0.0263,2125,not.assigned
2126,0.009621019501087806,not.assigned,0.0007,0.027,0.0263,2126,not.assigned
2127,0.0006910406228029922,not.assigned,0.0007,0.027,0.0263,2127,not.assigned
2128,0.006458707546861047,not.assigned,0.0007,0.027,0.0263,2128,not.assigned
2129,3.792406631236932e-06,not.assigned,0.0007,0.027,0.0263,2129,not.assigned
2130,0.004823330013427456,not.assigned,0.0007,0.027,0.0263,2130,not.assigned
2131,0.0005583572876981797,not.assigned,0.0007,0.027,0.0263,2131,not.assigned
2132,0.0016977719801479386,not.assigned,0.0007,0.027,0.0263,2132,not.assigned
2133,0.005341137533038907,not.assigned,0.0007,0.027,0.0263,2133,not.assigned
2134,0.020440905712176837,not.assigned,0.0009,0.027,0.026099999999999998,2134,not.assigned
2135,0.00151403750411647,not.assigned,0.0009,0.027,0.026099999999999998,2135,not.assigned
2136,0.009429614544143296,not.assigned,0.0009,0.027,0.026099999999999998,2136,not.assigned
2137,0.00030012736524787044,not.assigned,0.0009,0.027,0.026099999999999998,2137,not.assigned
2138,0.027061856393132695,not.assigned,0.0009,0.027,0.026099999999999998,2138,not.assigned
2139,0.005619065772452803,not.assigned,0.0009,0.027,0.026099999999999998,2139,not.assigned
2140,0.0012167574285415464,not.assigned,0.0009,0.027,0.026099999999999998,2140,not.assigned
2141,0.004075885538340963,not.assigned,0.0009,0.027,0.026099999999999998,2141,not.assigned
2142,0.015533095509001579,not.assigned,0.0009,0.027,0.026099999999999998,2142,not.assigned
2143,0.0634807771936291,not.assigned,0.0009,0.027,0.026099999999999998,2143,not.assigned
2144,0.20315973045904273,PC9-DS8,0.0009,0.027,0.026099999999999998,2144,PC9-DS8.1
2145,0.0006924004383558226,not.assigned,0.0011,0.027,0.0259,2145,not.assigned
2146,0.00017306120503245183,not.assigned,0.0011,0.027,0.0259,2146,not.assigned
2147,0.0053606862313579935,not.assigned,0.0011,0.027,0.0259,2147,not.assigned
2148,0.003206415207337588,not.assigned,0.0011,0.027,0.0259,2148,not.assigned
2149,0.0927447653674038,not.assigned,0.0011,0.027,0.0259,2149,not.assigned
2150,0.0999427652510438,not.assigned,0.0011,0.027,0.0259,2150,not.assigned
2151,0.0033921880150862755,not.assigned,0.0011,0.027,0.0259,2151,not.assigned
2152,0.028484233934587287,not.assigned,0.0011,0.027,0.0259,2152,not.assigned
2153,0.09519416013029264,not.assigned,0.0011,0.027,0.0259,2153,not.assigned
2154,0.00015833271514451407,not.assigned,0.0011,0.027,0.0259,2154,not.assigned
2155,0.004399080460359542,not.assigned,0.0011,0.027,0.0259,2155,not.assigned
2156,0.00022880809370458472,not.assigned,0.0013,0.027,0.0257,2156,not.assigned
2157,0.00020856714684120838,not.assigned,0.0013,0.027,0.0257,2157,not.assigned
2158,0.002951133549349625,not.assigned,0.0013,0.027,0.0257,2158,not.assigned
2159,0.0010376552940322321,not.assigned,0.0013,0.027,0.0257,2159,not.assigned
2160,0.002355951537870841,not.assigned,0.0013,0.027,0.0257,2160,not.assigned
2161,0.00594319345622405,not.assigned,0.0013,0.027,0.0257,2161,not.assigned
2162,0.0010753415571534198,not.assigned,0.0013,0.027,0.0257,2162,not.assigned
2163,0.037331504977962046,not.assigned,0.0013,0.027,0.0257,2163,not.assigned
2164,0.039243035453616126,not.assigned,0.0013,0.027,0.0257,2164,not.assigned
2165,0.020220493171728426,not.assigned,0.0013,0.027,0.0257,2165,not.assigned
2166,0.011494741596510986,not.assigned,0.0013,0.027,0.0257,2166,not.assigned
2167,6.146546810447427e-05,not.assigned,0.0015,0.027,0.0255,2167,not.assigned
2168,0.000729209633239598,not.assigned,0.0015,0.027,0.0255,2168,not.assigned
2169,3.852527082184154e-06,not.assigned,0.0015,0.027,0.0255,2169,not.assigned
2170,5.249789231507161e-05,not.assigned,0.0015,0.027,0.0255,2170,not.assigned
2171,5.003969712452044e-07,not.assigned,0.0015,0.027,0.0255,2171,not.assigned
2172,6.410127167478157e-07,not.assigned,0.0015,0.027,0.0255,2172,not.assigned
2173,0.0008722621228288686,not.assigned,0.0015,0.027,0.0255,2173,not.assigned
2174,0.0027274988280526977,not.assigned,0.0015,0.027,0.0255,2174,not.assigned
2175,1.0220913929992977e-05,not.assigned,0.0015,0.027,0.0255,2175,not.assigned
